race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
484814,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484814/formatted/,1,individual,91,katie_fallback,
484814,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484814/formatted/,2,team,9,katie_fallback,
484819,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484819/formatted/,1,individual,77,katie_fallback,
484819,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484819/formatted/,2,team,6,katie_fallback,
484821,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484821/formatted/,1,individual,89,katie_fallback,
484821,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484821/formatted/,2,team,8,katie_fallback,
484839,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484839/formatted/,1,individual,78,katie_fallback,
484839,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484839/formatted/,2,team,8,katie_fallback,
484858,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484858/formatted/,1,individual,92,katie_fallback,
484858,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484858/formatted/,2,team,10,katie_fallback,
484863,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484863/formatted/,1,individual,196,katie_fallback,
484863,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484863/formatted/,2,team,24,katie_fallback,
484866,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484866/formatted/,1,individual,91,katie_fallback,
484866,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484866/formatted/,2,team,9,katie_fallback,
484869,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484869/formatted/,1,individual,147,katie_fallback,
484869,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484869/formatted/,2,team,17,katie_fallback,
484869,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484869/formatted/,3,individual,1,katie_fallback,
484871,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484871/formatted/,1,individual,78,katie_fallback,
484871,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484871/formatted/,2,team,8,katie_fallback,
484872,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484872/formatted/,1,individual,164,katie_fallback,
484872,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484872/formatted/,2,team,19,katie_fallback,
484877,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484877/formatted/,1,individual,1,katie_fallback,
484877,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484877/formatted/,2,individual,78,katie_fallback,
484877,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484877/formatted/,3,team,7,katie_fallback,
484878,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484878/formatted/,1,individual,126,katie_fallback,
484878,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484878/formatted/,2,team,15,katie_fallback,
484881,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484881/formatted/,1,individual,58,katie_fallback,
484881,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484881/formatted/,2,team,4,katie_fallback,
484882,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484882/formatted/,1,individual,120,katie_fallback,
484882,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484882/formatted/,2,team,11,katie_fallback,
484883,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484883/formatted/,1,individual,62,katie_fallback,
484883,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484883/formatted/,2,team,5,katie_fallback,
484885,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484885/formatted/,1,individual,77,katie_fallback,
484885,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484885/formatted/,2,team,6,katie_fallback,
484885,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484885/formatted/,3,individual,1,katie_fallback,
484954,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484954/formatted/,1,individual,38,katie_fallback,
484954,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484954/formatted/,2,team,3,katie_fallback,
484956,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484956/formatted/,1,individual,117,katie_fallback,
484956,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484956/formatted/,2,team,10,katie_fallback,
484959,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484959/formatted/,1,individual,78,katie_fallback,
484959,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484959/formatted/,2,team,6,katie_fallback,
484961,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484961/formatted/,1,individual,109,katie_fallback,
484961,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484961/formatted/,2,team,11,katie_fallback,
484964,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484964/formatted/,1,individual,89,katie_fallback,
484964,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484964/formatted/,2,team,14,katie_fallback,
484966,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484966/formatted/,1,individual,116,katie_fallback,
484966,https://ca.milesplit.com/meets/228891-mt-sac-xc-invitational-2016/results/484966/formatted/,2,team,18,katie_fallback,
485632,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485632/formatted/,1,individual,55,katie_fallback,
485632,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485632/formatted/,2,team,2,katie_fallback,
485632,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485632/formatted/,3,individual,23,katie_fallback,
485632,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485632/formatted/,4,team,2,katie_fallback,
485631,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485631/formatted/,1,individual,14,katie_fallback,
485631,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485631/formatted/,2,team,2,katie_fallback,
485631,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485631/formatted/,3,individual,13,katie_fallback,
485631,https://ca.milesplit.com/meets/256089-highland-miramonte-dual-meet-2016/results/485631/formatted/,4,team,2,katie_fallback,
485507,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485507/formatted/,1,individual,22,katie_fallback,
485507,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485507/formatted/,2,team,2,katie_fallback,
485511,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485511/formatted/,,no_tables,0,katie_fallback,
485506,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485506/formatted/,1,individual,54,katie_fallback,
485506,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485506/formatted/,2,team,6,katie_fallback,
485506,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485506/formatted/,3,individual,1,katie_fallback,
485509,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485509/formatted/,1,individual,14,katie_fallback,
485509,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485509/formatted/,2,team,2,katie_fallback,
485505,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485505/formatted/,1,individual,47,katie_fallback,
485505,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485505/formatted/,2,team,7,katie_fallback,
485508,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485508/formatted/,1,individual,37,katie_fallback,
485508,https://ca.milesplit.com/meets/256048-mbl-pacific-center-meet-3-2016/results/485508/formatted/,2,team,5,katie_fallback,
485501,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485501/formatted/,1,individual,99,katie_fallback,
485501,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485501/formatted/,2,team,7,katie_fallback,
485504,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485504/formatted/,1,individual,67,katie_fallback,
485504,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485504/formatted/,2,team,6,katie_fallback,
485500,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485500/formatted/,1,individual,93,katie_fallback,
485500,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485500/formatted/,2,team,7,katie_fallback,
485503,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485503/formatted/,1,individual,69,katie_fallback,
485503,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485503/formatted/,2,team,7,katie_fallback,
485498,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485498/formatted/,1,individual,48,katie_fallback,
485498,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485498/formatted/,2,team,7,katie_fallback,
485502,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485502/formatted/,1,individual,47,katie_fallback,
485502,https://ca.milesplit.com/meets/256047-mbl-center-meet-3-2016/results/485502/formatted/,2,team,7,katie_fallback,
485488,https://ca.milesplit.com/meets/256045-sfioconnell-washington-burton-2016/results/485488/formatted/,1,individual,53,katie_fallback,
485488,https://ca.milesplit.com/meets/256045-sfioconnell-washington-burton-2016/results/485488/formatted/,2,team,4,katie_fallback,
485490,https://ca.milesplit.com/meets/256045-sfioconnell-washington-burton-2016/results/485490/formatted/,1,individual,31,katie_fallback,
485490,https://ca.milesplit.com/meets/256045-sfioconnell-washington-burton-2016/results/485490/formatted/,2,team,3,katie_fallback,
485617,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485617/formatted/,1,individual,38,katie_fallback,
485617,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485617/formatted/,2,team,3,katie_fallback,
485617,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485617/formatted/,3,individual,23,katie_fallback,
485617,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485617/formatted/,4,team,2,katie_fallback,
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,1,individual,84,katie_fallback,
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,2,team,5,katie_fallback,
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,3,individual,31,katie_fallback,
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,4,team,3,katie_fallback,
485539,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485539/formatted/,1,individual,108,katie_fallback,
485539,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485539/formatted/,2,team,7,katie_fallback,
485539,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485539/formatted/,3,individual,1,katie_fallback,
485541,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485541/formatted/,1,individual,104,katie_fallback,
485541,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485541/formatted/,2,team,7,katie_fallback,
485538,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485538/formatted/,1,individual,50,katie_fallback,
485538,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485538/formatted/,2,team,7,katie_fallback,
485540,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485540/formatted/,1,individual,65,katie_fallback,
485540,https://ca.milesplit.com/meets/256055-wbal-center-meet-2016/results/485540/formatted/,2,team,10,katie_fallback,
485595,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485595/formatted/,1,individual,84,katie_fallback,
485595,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485595/formatted/,2,team,6,katie_fallback,
485598,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485598/formatted/,1,individual,59,katie_fallback,
485598,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485598/formatted/,2,team,5,katie_fallback,
485594,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485594/formatted/,1,individual,69,katie_fallback,
485594,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485594/formatted/,2,team,6,katie_fallback,
485597,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485597/formatted/,1,individual,43,katie_fallback,
485597,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485597/formatted/,2,team,5,katie_fallback,
485593,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485593/formatted/,1,individual,42,katie_fallback,
485593,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485593/formatted/,2,team,6,katie_fallback,
485596,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485596/formatted/,1,individual,42,katie_fallback,
485596,https://ca.milesplit.com/meets/256082-almont-league-meet-2-2016/results/485596/formatted/,2,team,6,katie_fallback,
487653,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487653/formatted/,1,individual,76,katie_fallback,
487653,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487653/formatted/,2,team,8,katie_fallback,
487654,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487654/formatted/,1,individual,83,katie_fallback,
487654,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487654/formatted/,2,team,9,katie_fallback,
487656,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487656/formatted/,1,individual,51,katie_fallback,
487656,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487656/formatted/,2,team,6,katie_fallback,
487655,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487655/formatted/,1,individual,61,katie_fallback,
487655,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487655/formatted/,2,team,8,katie_fallback,
487657,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487657/formatted/,1,individual,52,katie_fallback,
487657,https://ca.milesplit.com/meets/256444-rich-parris-twilight-invitational-2016/results/487657/formatted/,2,team,7,katie_fallback,
557010,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557010/formatted/,1,individual,44,katie_fallback,
557010,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557010/formatted/,2,team,2,katie_fallback,
557010,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557010/formatted/,3,individual,18,katie_fallback,
557010,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557010/formatted/,4,team,1,katie_fallback,
557011,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557011/formatted/,1,individual,69,katie_fallback,
557011,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557011/formatted/,2,team,10,katie_fallback,
557011,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557011/formatted/,3,individual,56,katie_fallback,
557011,https://ca.milesplit.com/meets/294762-san-joaquin-league-finals-2016/results/557011/formatted/,4,team,7,katie_fallback,
486921,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486921/formatted/,1,individual,37,katie_fallback,
486921,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486921/formatted/,2,team,3,katie_fallback,
486923,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486923/formatted/,1,individual,35,katie_fallback,
486923,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486923/formatted/,2,team,2,katie_fallback,
486920,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486920/formatted/,1,individual,76,katie_fallback,
486920,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486920/formatted/,2,team,4,katie_fallback,
486922,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486922/formatted/,1,individual,40,katie_fallback,
486922,https://ca.milesplit.com/meets/256418-sjaa-league-meet-2016/results/486922/formatted/,2,team,5,katie_fallback,
487850,https://ca.milesplit.com/meets/256429-slo-county-championships-2016/results/487850/formatted/,1,individual,207,katie_fallback,
487850,https://ca.milesplit.com/meets/256429-slo-county-championships-2016/results/487850/formatted/,2,team,9,katie_fallback,
487851,https://ca.milesplit.com/meets/256429-slo-county-championships-2016/results/487851/formatted/,1,individual,2,katie_fallback,
487851,https://ca.milesplit.com/meets/256429-slo-county-championships-2016/results/487851/formatted/,2,individual,132,katie_fallback,
487851,https://ca.milesplit.com/meets/256429-slo-county-championships-2016/results/487851/formatted/,3,team,9,katie_fallback,
486954,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486954/formatted/,1,individual,27,katie_fallback,
486954,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486954/formatted/,2,team,1,katie_fallback,
486957,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486957/formatted/,1,individual,19,katie_fallback,
486957,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486957/formatted/,2,team,1,katie_fallback,
486953,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486953/formatted/,1,individual,14,katie_fallback,
486953,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486953/formatted/,2,team,1,katie_fallback,
486956,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486956/formatted/,1,individual,24,katie_fallback,
486956,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486956/formatted/,2,team,2,katie_fallback,
486952,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486952/formatted/,1,individual,22,katie_fallback,
486952,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486952/formatted/,2,team,2,katie_fallback,
486955,https://ca.milesplit.com/meets/256451-bravo-vs-elizabeth-street-2016/results/486955/formatted/,,no_tables,0,katie_fallback,
486743,https://ca.milesplit.com/meets/256415-cal-championships-2016/results/486743/formatted/,1,individual,85,katie_fallback,
486743,https://ca.milesplit.com/meets/256415-cal-championships-2016/results/486743/formatted/,2,team,6,katie_fallback,
486743,https://ca.milesplit.com/meets/256415-cal-championships-2016/results/486743/formatted/,3,individual,41,katie_fallback,
486743,https://ca.milesplit.com/meets/256415-cal-championships-2016/results/486743/formatted/,4,team,5,katie_fallback,
486742,https://ca.milesplit.com/meets/256415-cal-championships-2016/results/486742/formatted/,1,individual,54,katie_fallback,
486742,https://ca.milesplit.com/meets/256415-cal-championships-2016/results/486742/formatted/,2,team,4,katie_fallback,
486668,https://ca.milesplit.com/meets/256468-central-union-hs-southwest-hs-2016/results/486668/formatted/,1,individual,25,katie_fallback,
486668,https://ca.milesplit.com/meets/256468-central-union-hs-southwest-hs-2016/results/486668/formatted/,2,team,2,katie_fallback,
486669,https://ca.milesplit.com/meets/256468-central-union-hs-southwest-hs-2016/results/486669/formatted/,1,individual,19,katie_fallback,
486669,https://ca.milesplit.com/meets/256468-central-union-hs-southwest-hs-2016/results/486669/formatted/,2,team,2,katie_fallback,
486670,https://ca.milesplit.com/meets/256469-coastal-league-cluster-2-2016/results/486670/formatted/,1,individual,29,katie_fallback,
486670,https://ca.milesplit.com/meets/256469-coastal-league-cluster-2-2016/results/486670/formatted/,2,team,2,katie_fallback,
486671,https://ca.milesplit.com/meets/256469-coastal-league-cluster-2-2016/results/486671/formatted/,1,individual,42,katie_fallback,
486671,https://ca.milesplit.com/meets/256469-coastal-league-cluster-2-2016/results/486671/formatted/,2,team,6,katie_fallback,
486672,https://ca.milesplit.com/meets/256469-coastal-league-cluster-2-2016/results/486672/formatted/,1,individual,51,katie_fallback,
486672,https://ca.milesplit.com/meets/256469-coastal-league-cluster-2-2016/results/486672/formatted/,2,team,4,katie_fallback,
486393,https://ca.milesplit.com/meets/256406-cvcl-league-finals-2016/results/486393/formatted/,1,individual,32,katie_fallback,
486393,https://ca.milesplit.com/meets/256406-cvcl-league-finals-2016/results/486393/formatted/,2,team,4,katie_fallback,
486394,https://ca.milesplit.com/meets/256406-cvcl-league-finals-2016/results/486394/formatted/,1,individual,23,katie_fallback,
486394,https://ca.milesplit.com/meets/256406-cvcl-league-finals-2016/results/486394/formatted/,2,team,2,katie_fallback,
486893,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486893/formatted/,1,individual,177,katie_fallback,
486893,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486893/formatted/,2,team,10,katie_fallback,
486893,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486893/formatted/,3,individual,1,katie_fallback,
486897,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486897/formatted/,1,individual,73,katie_fallback,
486897,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486897/formatted/,2,team,7,katie_fallback,
486894,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486894/formatted/,1,individual,91,katie_fallback,
486894,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486894/formatted/,2,team,9,katie_fallback,
486896,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486896/formatted/,1,individual,75,katie_fallback,
486896,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486896/formatted/,2,team,8,katie_fallback,
486895,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486895/formatted/,1,individual,74,katie_fallback,
486895,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486895/formatted/,2,team,10,katie_fallback,
486899,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486899/formatted/,1,individual,57,katie_fallback,
486899,https://ca.milesplit.com/meets/256386-dal-center-meet-2-2016/results/486899/formatted/,2,team,7,katie_fallback,
486444,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486444/formatted/,1,individual,19,katie_fallback,
486444,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486444/formatted/,2,team,2,katie_fallback,
486448,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486448/formatted/,1,individual,19,katie_fallback,
486448,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486448/formatted/,2,team,2,katie_fallback,
486446,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486446/formatted/,1,individual,15,katie_fallback,
486446,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486446/formatted/,2,team,2,katie_fallback,
486453,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486453/formatted/,1,individual,42,katie_fallback,
486453,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486453/formatted/,2,team,2,katie_fallback,
486456,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486456/formatted/,1,individual,38,katie_fallback,
486456,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486456/formatted/,2,team,2,katie_fallback,
486455,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486455/formatted/,1,individual,16,katie_fallback,
486455,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486455/formatted/,2,team,2,katie_fallback,
486450,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486450/formatted/,1,individual,174,katie_fallback,
486450,https://ca.milesplit.com/meets/256158-eastern-league-cluster-3-2016/results/486450/formatted/,2,team,6,katie_fallback,
486415,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486415/formatted/,1,individual,139,katie_fallback,
486415,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486415/formatted/,2,team,5,katie_fallback,
486418,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486418/formatted/,1,individual,79,katie_fallback,
486418,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486418/formatted/,2,team,5,katie_fallback,
486414,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486414/formatted/,1,individual,74,katie_fallback,
486414,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486414/formatted/,2,team,6,katie_fallback,
486417,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486417/formatted/,1,individual,40,katie_fallback,
486417,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486417/formatted/,2,team,4,katie_fallback,
486413,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486413/formatted/,1,individual,42,katie_fallback,
486413,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486413/formatted/,2,team,6,katie_fallback,
486416,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486416/formatted/,1,individual,42,katie_fallback,
486416,https://ca.milesplit.com/meets/248190-empire-league-finals-2016/results/486416/formatted/,2,team,6,katie_fallback,
485272,https://ca.milesplit.com/meets/256007-mvl-colusa-2016/results/485272/formatted/,1,individual,16,katie_fallback,
485272,https://ca.milesplit.com/meets/256007-mvl-colusa-2016/results/485272/formatted/,2,team,2,katie_fallback,
485272,https://ca.milesplit.com/meets/256007-mvl-colusa-2016/results/485272/formatted/,3,individual,8,katie_fallback,
485271,https://ca.milesplit.com/meets/256007-mvl-colusa-2016/results/485271/formatted/,1,individual,34,katie_fallback,
485271,https://ca.milesplit.com/meets/256007-mvl-colusa-2016/results/485271/formatted/,2,team,5,katie_fallback,
485271,https://ca.milesplit.com/meets/256007-mvl-colusa-2016/results/485271/formatted/,3,individual,24,katie_fallback,
485271,https://ca.milesplit.com/meets/256007-mvl-colusa-2016/results/485271/formatted/,4,team,4,katie_fallback,
485262,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485262/formatted/,1,individual,120,katie_fallback,
485262,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485262/formatted/,2,team,8,katie_fallback,
485262,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485262/formatted/,3,individual,48,katie_fallback,
485262,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485262/formatted/,4,team,4,katie_fallback,
485261,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485261/formatted/,1,individual,64,katie_fallback,
485261,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485261/formatted/,2,team,8,katie_fallback,
485261,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485261/formatted/,3,individual,54,katie_fallback,
485261,https://ca.milesplit.com/meets/256003-nbl-center-meet-2-2016/results/485261/formatted/,4,team,7,katie_fallback,
486679,https://ca.milesplit.com/meets/256520-palomar-cluster-2-2016/results/486679/formatted/,1,individual,50,katie_fallback,
486679,https://ca.milesplit.com/meets/256520-palomar-cluster-2-2016/results/486679/formatted/,2,team,5,katie_fallback,
486678,https://ca.milesplit.com/meets/256520-palomar-cluster-2-2016/results/486678/formatted/,1,individual,84,katie_fallback,
486678,https://ca.milesplit.com/meets/256520-palomar-cluster-2-2016/results/486678/formatted/,2,team,6,katie_fallback,
